"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"NIFTY","07-Jan-2021","28-Jan-2021","PE","14650","0","0","0","539.25","539.25","626.65","0","0","0","75","0","14137.35"
"NIFTY","07-Jan-2021","28-Jan-2021","PE","14700","511.85","563.6","506.05","561","563.6","561","82","937.39","33.34","12600","900","14137.35"
"NIFTY","07-Jan-2021","28-Jan-2021","PE","14750","547.2","603.15","547.2","587","587","700.8","30","344.83","12.95","525","150","14137.35"
"NIFTY","07-Jan-2021","28-Jan-2021","PE","14800","595.95","658.75","590","646.95","647.35","646.95","63","728.4","29.1","11775","750","14137.35"
"NIFTY","07-Jan-2021","28-Jan-2021","PE","14850","654.25","654.25","631.2","631.2","631.2","778.5","2","23.24",".96","75","0","14137.35"
"NIFTY","07-Jan-2021","28-Jan-2021","PE","14900","676.95","723","676.95","723","723","723","2","23.4","1.05","5925","150","14137.35"
"NIFTY","07-Jan-2021","28-Jan-2021","PE","14950","728.2","754","728.2","754","754","859.5","3","35.3","1.67","150","75","14137.35"
"NIFTY","07-Jan-2021","28-Jan-2021","PE","15000","760.05","837.7","755.05","823.4","814","823.4","562","6652.44","329.94","605025","-4275","14137.35"
"NIFTY","07-Jan-2021","28-Jan-2021","PE","15050","0","0","0","1599.2","0","943.4","0","0","0","0","0","14137.35"
"NIFTY","07-Jan-2021","28-Jan-2021","PE","15100","850","883.15","850","863","863","986.35","31","371.08","20","8625","-1125","14137.35"
"NIFTY","07-Jan-2021","28-Jan-2021","PE","15150","0","0","0","1020.3","1020.3","1029.9","0","0","0","75","0","14137.35"
"NIFTY","07-Jan-2021","28-Jan-2021","PE","15200","949","1013.85","948.2","1013.85","1013.85","1013.85","59","715.14","42.54","17175","2550","14137.35"
"NIFTY","07-Jan-2021","28-Jan-2021","PE","15250","0","0","0","1566.4","0","1118.65","0","0","0","0","0","14137.35"
"NIFTY","07-Jan-2021","28-Jan-2021","PE","15300","1066","1115.75","1066","1107.05","1110.05","1107.05","12","147.52","9.82","22575","0","14137.35"
"NIFTY","07-Jan-2021","28-Jan-2021","PE","15350","0","0","0","1133.2","1133.2","1209.35","0","0","0","225","0","14137.35"
"NIFTY","07-Jan-2021","28-Jan-2021","PE","15400","0","0","0","1300","1300","1255.35","0","0","0","975","0","14137.35"
"NIFTY","07-Jan-2021","28-Jan-2021","PE","15450","0","0","0","1543.65","0","1301.75","0","0","0","0","0","14137.35"
"NIFTY","07-Jan-2021","28-Jan-2021","PE","15500","1242","1323.85","1241.1","1305.4","1302.4","1305.4","84","1057.29","80.79","87450","4125","14137.35"
"NIFTY","07-Jan-2021","28-Jan-2021","PE","15550","0","0","0","1437.65","0","1395.55","0","0","0","0","0","14137.35"
"NIFTY","07-Jan-2021","28-Jan-2021","PE","15600","1376.8","1376.8","1376.8","1376.8","1376.8","1442.9","1","12.73","1.03","75","75","14137.35"
"NIFTY","07-Jan-2021","28-Jan-2021","PE","15650","0","0","0","1528.2","0","1490.55","0","0","0","0","0","14137.35"
"NIFTY","07-Jan-2021","28-Jan-2021","PE","15700","0","0","0","1511","0","1538.45","0","0","0","0","0","14137.35"
"NIFTY","07-Jan-2021","28-Jan-2021","PE","10150","2.2","3.8","1.1","1.85","1.9","1.85","158","1202.99",".22","18975","4950","14137.35"
"NIFTY","07-Jan-2021","28-Jan-2021","PE","10200","2.45","2.45","1.35","1.7","1.4","1.7","61","466.72",".07","84300","-450","14137.35"
"NIFTY","07-Jan-2021","28-Jan-2021","PE","10250","0","0","0","173.8","0","0.05","0","0","0","0","0","14137.35"
"NIFTY","07-Jan-2021","28-Jan-2021","PE","10300","1","3.45","1","1.9","1.8","1.9","35","270.44",".07","8025","1800","14137.35"
"NIFTY","07-Jan-2021","28-Jan-2021","PE","10350","0","0","0","195.3","0","0.05","0","0","0","0","0","14137.35"
"NIFTY","07-Jan-2021","28-Jan-2021","PE","10400","0","0","0","2","2","0.05","0","0","0","2625","0","14137.35"
"NIFTY","07-Jan-2021","28-Jan-2021","PE","10450","0","0","0","218.65","0","0.05","0","0","0","0","0","14137.35"
"NIFTY","07-Jan-2021","28-Jan-2021","PE","10500","1.55","1.95","1.2","1.8","1.85","1.8","260","2047.82",".32","240525","-2400","14137.35"
"NIFTY","07-Jan-2021","28-Jan-2021","PE","10550","0","0","0","244.3","0","0.05","0","0","0","0","0","14137.35"
"NIFTY","07-Jan-2021","28-Jan-2021","PE","10600","0","0","0","2.8","2.8","0.05","0","0","0","450","0","14137.35"
"NIFTY","07-Jan-2021","28-Jan-2021","PE","10650","0","0","0","271.45","0","0.05","0","0","0","0","0","14137.35"
"NIFTY","07-Jan-2021","28-Jan-2021","PE","10700","2.5","2.5","2.5","2.5","2.5","2.5","5","40.13",".01","525","300","14137.35"
"NIFTY","07-Jan-2021","28-Jan-2021","PE","10750","0","0","0","300.6","0","0.05","0","0","0","0","0","14137.35"
"NIFTY","07-Jan-2021","28-Jan-2021","PE","10800","1.65","2","1.6","1.75","2","1.75","12","97.22",".02","9750","-75","14137.35"
"NIFTY","07-Jan-2021","28-Jan-2021","PE","10850","0","0","0","331.4","0","0.05","0","0","0","0","0","14137.35"
"NIFTY","07-Jan-2021","28-Jan-2021","PE","10900","0","0","0","2.3","2.3","0.05","0","0","0","2400","0","14137.35"
"NIFTY","07-Jan-2021","28-Jan-2021","PE","10950","0","0","0","11","11","0.05","0","0","0","0","0","14137.35"
"NIFTY","07-Jan-2021","28-Jan-2021","PE","11000","2.5","2.6","1.7","2.45","2.5","2.45","1097","9051.86","1.61","768975","6225","14137.35"
"NIFTY","07-Jan-2021","28-Jan-2021","PE","11050","0","0","0","400.45","0","0.05","0","0","0","0","0","14137.35"
"NIFTY","07-Jan-2021","28-Jan-2021","PE","11100","1.75","2.5","1.45","2.5","2.5","0.05","44","366.36",".06","6150","-1500","14137.35"
"NIFTY","07-Jan-2021","28-Jan-2021","PE","11150","0","0","0","13.5","13.5","0.05","0","0","0","150","0","14137.35"
"NIFTY","07-Jan-2021","28-Jan-2021","PE","11200","2.4","2.85","2.15","2.2","2.25","2.2","5","42.01",".01","36150","-300","14137.35"
"NIFTY","07-Jan-2021","28-Jan-2021","PE","11250","0","0","0","11","11","0.05","0","0","0","975","0","14137.35"
"NIFTY","07-Jan-2021","28-Jan-2021","PE","11300","2.5","3","2","2.3","2.3","2.3","20","169.54",".04","37800","0","14137.35"
"NIFTY","07-Jan-2021","28-Jan-2021","PE","11350","0","0","0","520.2","0","0.05","0","0","0","0","0","14137.35"
"NIFTY","07-Jan-2021","28-Jan-2021","PE","11400","2.5","4.4","2.35","3","4.4","3","50","427.6",".1","12825","-150","14137.35"
"NIFTY","07-Jan-2021","28-Jan-2021","PE","11450","0","0","0","564.5","0","0.05","0","0","0","0","0","14137.35"
"NIFTY","07-Jan-2021","28-Jan-2021","PE","11500","2.35","4.15","2.35","3.8","4","3.8","1753","15123.47","3.84","983625","-41100","14137.35"
"NIFTY","07-Jan-2021","28-Jan-2021","PE","11550","0","0","0","12.35","12.35","0.05","0","0","0","375","0","14137.35"
"NIFTY","07-Jan-2021","28-Jan-2021","PE","11600","1.75","4.25","1.45","4.15","4.25","4.15","14","121.83",".03","22350","-225","14137.35"
"NIFTY","07-Jan-2021","28-Jan-2021","PE","11650","0","0","0","659.7","0","0.1","0","0","0","0","0","14137.35"
"NIFTY","07-Jan-2021","28-Jan-2021","PE","11700","2.35","4.9","2.35","4.75","4.9","4.75","14","122.89",".04","37950","75","14137.35"
"NIFTY","07-Jan-2021","28-Jan-2021","PE","11750","0","0","0","710.55","0","0.15","0","0","0","0","0","14137.35"
"NIFTY","07-Jan-2021","28-Jan-2021","PE","11800","3.25","5","2.25","4.75","4.5","4.75","110","973.84",".34","32025","-4650","14137.35"
"NIFTY","07-Jan-2021","28-Jan-2021","PE","11850","0","0","0","3.95","3.95","0.25","0","0","0","0","0","14137.35"
"NIFTY","07-Jan-2021","28-Jan-2021","PE","11900","4.25","6","3.1","5.05","6","5.05","106","946.39",".34","13200","225","14137.35"
"NIFTY","07-Jan-2021","28-Jan-2021","PE","11950","0","0","0","818.7","0","0.4","0","0","0","0","0","14137.35"
"NIFTY","07-Jan-2021","28-Jan-2021","PE","12000","3.4","5.6","3.4","5.1","5.25","5.1","5949","53559.48","18.48","2174250","-51375","14137.35"
"NIFTY","07-Jan-2021","28-Jan-2021","PE","12050","9.75","9.75","3.1","3.2","3.2","0.65","3","27.12",".01","13200","-150","14137.35"
"NIFTY","07-Jan-2021","28-Jan-2021","PE","12100","4.35","5.6","3.3","5.4","5.35","5.4","248","2251.54",".94","108300","-11850","14137.35"
"NIFTY","07-Jan-2021","28-Jan-2021","PE","12150","0","0","0","5.85","5.85","1","0","0","0","75","0","14137.35"
"NIFTY","07-Jan-2021","28-Jan-2021","PE","12200","3.8","5.8","3.25","5.45","5.55","5.45","380","3478.32","1.32","226650","-8700","14137.35"
"NIFTY","07-Jan-2021","28-Jan-2021","PE","12250","3.8","4.95","3.15","4.95","4.95","4.95","11","101.1",".03","6075","-225","14137.35"
"NIFTY","07-Jan-2021","28-Jan-2021","PE","12300","4.8","5.8","3.4","5.45","5.7","5.45","1546","14266.67","4.82","264225","-1200","14137.35"
"NIFTY","07-Jan-2021","28-Jan-2021","PE","12350","0","0","0","1059.7","0","2.45","0","0","0","0","0","14137.35"
"NIFTY","07-Jan-2021","28-Jan-2021","PE","12400","5.8","7.4","4.1","6.1","6.25","6.1","2595","24143.53","10.03","366750","-15150","14137.35"
"NIFTY","07-Jan-2021","28-Jan-2021","PE","12450","6.8","7","4.1","6.3","6.5","6.3","428","3998.22","1.77","9675","0","14137.35"
"NIFTY","07-Jan-2021","28-Jan-2021","PE","12500","7.5","8","5.3","7.35","7.7","7.35","14346","134563.81","70.06","2441625","-149400","14137.35"
"NIFTY","07-Jan-2021","28-Jan-2021","PE","12550","8.4","8.45","5.65","7.3","7.4","7.3","674","6347.38","3.36","11700","1650","14137.35"
"NIFTY","07-Jan-2021","28-Jan-2021","PE","12600","8.25","9.55","6.1","7.75","7.7","7.75","5656","53479.59","30.39","477675","63675","14137.35"
"NIFTY","07-Jan-2021","28-Jan-2021","PE","12650","8.25","9.05","6.75","8.15","8.75","8.15","362","3436.55","2.08","17175","13875","14137.35"
"NIFTY","07-Jan-2021","28-Jan-2021","PE","12700","11.2","11.45","7.55","9.1","8.5","9.1","6226","59342.83","40.18","724800","91875","14137.35"
"NIFTY","07-Jan-2021","28-Jan-2021","PE","12750","12.25","12.65","8.4","10.3","10.2","10.3","89","851.72",".66","5625","-450","14137.35"
"NIFTY","07-Jan-2021","28-Jan-2021","PE","12800","12","14.1","9.85","11.65","10","11.65","7492","71986.77","63.57","909450","21975","14137.35"
"NIFTY","07-Jan-2021","28-Jan-2021","PE","12850","15.15","15.2","10.4","13.05","10.4","13.05","41","395.55",".41","2850","75","14137.35"
"NIFTY","07-Jan-2021","28-Jan-2021","PE","12900","13","18","11.95","15","12.55","15","7720","74775.42","84.42","803850","191325","14137.35"
"NIFTY","07-Jan-2021","28-Jan-2021","PE","12950","20.85","20.85","14.1","18.65","18.65","18.65","22","213.95",".27","11475","150","14137.35"
"NIFTY","07-Jan-2021","28-Jan-2021","PE","13000","15.15","25","15.15","20.6","19.8","20.6","18514","180785.31","273.81","2435250","50625","14137.35"
"NIFTY","07-Jan-2021","28-Jan-2021","PE","13050","24.85","24.85","19.9","22.65","21.8","22.65","522","5117.76","8.68","19500","225","14137.35"
"NIFTY","07-Jan-2021","28-Jan-2021","PE","13100","27.3","30.9","21.9","25.75","24.5","25.75","8915","87753.93","164.06","796125","42750","14137.35"
"NIFTY","07-Jan-2021","28-Jan-2021","PE","13150","30.6","30.6","24.45","28.3","27.1","28.3","379","3745.64","7.75","25125","-300","14137.35"
"NIFTY","07-Jan-2021","28-Jan-2021","PE","13200","33.2","35.55","27.15","31.75","30.35","31.75","10370","102899.61","236.61","951150","-7500","14137.35"
"NIFTY","07-Jan-2021","28-Jan-2021","PE","13250","36.8","37.15","30.6","35.25","33.45","35.25","388","3865.71","9.96","18075","-375","14137.35"
"NIFTY","07-Jan-2021","28-Jan-2021","PE","13300","41.1","42.2","34","39.95","39","39.95","11971","119746.51","335.79","1081275","29100","14137.35"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","13350","35","35.45","31","31.6","32.1","31.6","430","4315.88","10.51","21150","5400","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","13400","39","43.95","34.2","34.95","34.6","34.95","9987","100642.11","272.76","804975","-49275","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","13450","42.85","45.25","38.15","38.6","39","38.6","427","4320.23","12.87","25350","-2475","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","13500","50.2","51.75","41.7","42.6","41.8","42.6","21775","221206.16","734.29","2370750","24300","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","13550","65","65","46","46.85","47.4","46.85","642","6548.49","24.17","37875","2100","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","13600","65","65.75","51.05","52.1","52","52.1","14082","144226.07","589.67","1440375","-65700","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","13650","68","74.55","56.5","57.35","58.2","57.35","911","9368.95","42.59","53250","8475","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","13700","80","80","62.4","63.8","63","63.8","20411","210779.53","1056.51","1393425","-14325","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","13750","88.2","88.2","69.05","71","71.4","71","996","10327.97","56.72","88125","18150","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","13800","95","99.55","75.95","77.55","76.5","77.55","20723","215809.9","1326.85","1530075","259725","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","13850","100.6","106.75","83.85","86.1","86.65","86.1","891","9317.39","62.13","62025","3300","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","13900","120.1","120.55","93.1","95.65","94.5","95.65","19340","203147.16","1527.66","1682550","335400","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","13950","126.05","130.95","103.1","105.3","103.7","105.3","896","9451.9","77.5","64200","5400","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","14000","144.3","145.65","112.7","115.85","115","115.85","46499","492655.46","4415.96","2424675","294900","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","14050","153.05","163.65","125","127.45","126.75","127.45","1079","11483.31","113.35","77700","23475","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","14100","175.25","177","136.35","139.9","139.45","139.9","19659","210154.5","2260.57","609525","143625","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","14150","187.65","194.75","151","153.7","154.6","153.7","1765","18961.05","229.99","50550","900","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","14200","209.55","216.5","166","170.1","170","170.1","37028","399573.38","5225.18","1330050","546225","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","14250","227.95","239.85","128.25","183.75","184.95","183.75","4290","46510.21","660.84","95025","61725","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","14300","260.85","267.2","200.35","204.1","203.6","204.1","27462","299101.62","4571.67","695250","455850","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","14350","277.95","277.95","219.05","223.55","230","223.55","1107","12107.17","193.08","28875","22125","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","14400","302.05","306.45","240.45","245.35","242","245.35","11540","126929.65","2297.65","333150","275625","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","14450","329.5","329.5","268","269.85","272.15","269.85","74","818.83","16.85","11025","4050","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","14500","364.9","368.55","288.8","294.55","292.1","294.55","8025","89195.48","1923.61","475875","106275","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","14550","393.7","393.7","315.85","325.35","315.85","325.35","86","960.99","22.51","8625","4800","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","14600","432.75","432.8","346.05","354.45","348.6","354.45","1395","15668.96","393.71","41475","26175","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","14650","462.5","462.5","383.5","385.75","390.2","385.75","4","45.16","1.21","300","225","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","14700","510.75","510.8","411.35","417.95","413.9","417.95","341","3873.88","114.36","19425","6825","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","14750","549.05","549.05","450.15","452.5","452.5","547.45","8","91.35","2.85","450","-75","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","14800","593.2","593.2","487.9","494.6","490.15","494.6","212","2436.49","83.29","16350","4575","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","14850","0","0","0","631.2","631.2","617.5","0","0","0","75","0","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","14900","665","665","568.05","571.85","570","571.85","58","675.4","27.25","6075","150","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","14950","698","698","698","698","698","691.55","4","46.94","2.09","450","300","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","15000","766","769","646.9","656.95","650.3","656.95","1429","16823.74","747.49","619650","14625","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","15050","0","0","0","1599.2","0","769.15","0","0","0","0","0","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","15100","842","842","727.85","738.75","732.8","738.75","52","619.54","30.64","11850","3225","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","15150","0","0","0","1020.3","1020.3","850.1","0","0","0","75","0","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","15200","941.45","941.45","831.8","838.15","837","838.15","59","710.63","38.03","14700","-2475","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","15250","0","0","0","1566.4","0","934","0","0","0","0","0","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","15300","1026.15","1026.15","930.85","930.85","930.85","930.85","41","500.55","30.08","21225","-1350","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","15350","982.2","982.2","982.2","982.2","982.2","982.2","1","12.25",".74","225","0","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","15400","1085","1086.8","1020","1027.5","1020","1027.5","54","666.08","42.38","4875","3900","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","15450","0","0","0","1543.65","0","1109.3","0","0","0","0","0","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","15500","1237.25","1245","1121","1128.45","1125","1128.45","180","2251.42","158.92","93750","6300","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","15550","0","0","0","1437.65","0","1200.05","0","0","0","0","0","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","15600","1222.95","1222.95","1222.9","1222.95","1222.9","1222.95","2","25.23","1.83","225","150","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","15650","0","0","0","1528.2","0","1292.55","0","0","0","0","0","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","15700","0","0","0","1511","0","1339.3","0","0","0","0","0","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","10150","2.75","2.75","1.25","1.65","1.65","1.65","5630","42865.14","6.77","24825","5850","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","10200","2","2","1.5","1.65","1.65","1.65","87","665.66",".11","86925","2625","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","10250","0","0","0","173.8","0","0.05","0","0","0","0","0","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","10300","1.25","1.25","1.25","1.25","1.25","0.05","1","7.73","0","7950","-75","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","10350","0","0","0","195.3","0","0.05","0","0","0","0","0","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","10400","0","0","0","2","2","0.05","0","0","0","2625","0","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","10450","0","0","0","218.65","0","0.05","0","0","0","0","0","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","10500","1.85","2.2","1.4","1.75","1.65","1.75","360","2835.45",".45","232950","-7575","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","10550","0","0","0","244.3","0","0.05","0","0","0","0","0","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","10600","0","0","0","2.8","2.8","0.05","0","0","0","450","0","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","10650","0","0","0","271.45","0","0.05","0","0","0","0","0","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","10700","2.5","2.5","2","2","2","0.05","2","16.05","0","600","75","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","10750","0","0","0","300.6","0","0.05","0","0","0","0","0","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","10800","2.3","2.3","2.3","2.3","2.3","0.05","20","162.03",".03","10950","1200","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","10850","0","0","0","331.4","0","0.05","0","0","0","0","0","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","10900","1.6","1.6","1.55","1.55","1.55","0.05","5","40.88",".01","2025","-375","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","10950","0","0","0","11","11","0.05","0","0","0","0","0","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","11000","2.2","2.2","1.75","1.95","2","1.95","919","7583.05","1.3","767925","-1050","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","11050","0","0","0","400.45","0","0.05","0","0","0","0","0","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","11100","0","0","0","2.5","2.5","0.05","0","0","0","6150","0","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","11150","0.5","0.5","0.5","0.5","0.5","0.05","1","8.36","0","150","0","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","11200","1.6","3.1","1.6","2.25","2.25","0.05","41","344.46",".06","35400","-750","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","11250","0","0","0","11","11","0.05","0","0","0","975","0","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","11300","1.8","3.35","1.8","3","3.35","3","55","466.23",".1","39075","1275","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","11350","0","0","0","520.2","0","0.05","0","0","0","0","0","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","11400","3.9","3.9","1.85","2.75","2.95","2.75","118","1009.14",".24","13500","675","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","11450","0","0","0","564.5","0","0.05","0","0","0","0","0","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","11500","3.9","3.9","2.65","3.2","3.35","3.2","2472","21326.78","5.78","897900","-85725","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","11550","0","0","0","12.35","12.35","0.05","0","0","0","375","0","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","11600","2.2","3.6","2.1","3.35","3.55","3.35","312","2715.09",".69","32175","9825","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","11650","0","0","0","659.7","0","0.05","0","0","0","0","0","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","11700","4.1","4.1","2.5","4.05","4.05","0.05","64","561.77",".17","37875","-75","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","11750","0","0","0","710.55","0","0.05","0","0","0","0","0","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","11800","3.4","5.7","2.75","5.7","5.7","5.7","103","911.83",".28","33675","1650","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","11850","0","0","0","3.95","3.95","0.05","0","0","0","0","0","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","11900","3.5","5.05","3.1","4.6","4.7","4.6","77","687.45",".23","10800","-2400","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","11950","0","0","0","818.7","0","0.1","0","0","0","0","0","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","12000","5.45","5.5","3.6","4.8","5.05","4.8","5237","47150.71","17.71","2186700","12450","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","12050","5","5","5","5","5","0.2","5","45.21",".02","13575","375","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","12100","3.75","5.1","2.65","4.55","4.8","4.55","2043","18546.88","6.65","76875","-31425","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","12150","0","0","0","5.85","5.85","0.35","0","0","0","75","0","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","12200","6","6","2.65","4.65","6","4.65","2295","21007.05","7.8","219225","-7425","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","12250","5","6","4.55","4.9","4.9","4.9","27","248.17",".11","6225","150","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","12300","3.85","9.4","3.8","4.7","4.95","4.7","1983","18300.2","7.03","212400","-51825","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","12350","0","0","0","1059.7","0","0.9","0","0","0","0","0","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","12400","5","6.05","4.35","5.5","5.6","5.5","2868","26683.88","11.48","361800","-4950","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","12450","5.35","6.6","5","6.6","6.6","6.6","50","467.08",".21","12150","2475","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","12500","6","7.25","5.45","6.7","6.8","6.7","7888","73988.38","38.38","2315625","-126000","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","12550","5.55","6.95","5.45","6.3","6.2","6.3","314","2956.95","1.43","16575","4875","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","12600","7.05","8.45","5.55","6.7","6.6","6.7","4924","46556.03","24.23","430875","-46800","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","12650","6.2","7.7","5.9","7","6.75","7","169","1604.22",".84","17550","375","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","12700","7.75","8.2","6.5","7.3","7.1","7.3","3298","31431.59","18.14","711450","-13350","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","12750","7.4","9.3","7.4","8.2","8","8.2","20","191.38",".13","6300","675","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","12800","10","11.1","8.3","9.15","9.45","9.15","4342","41713.19","29.99","863100","-46350","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","12850","10.4","10.85","9.6","10.3","10.65","10.3","45","434.03",".35","4500","1650","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","12900","12.65","14","10.85","11.45","11.45","11.45","6712","64996.89","58.29","799875","-3975","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","12950","10.25","14.4","10.25","13.15","13.25","13.15","368","3577.87","3.67","17925","6450","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","13000","15.1","17.7","14.8","15.3","15","15.3","15164","148027.03","178.03","2555775","120525","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","13050","18","18.7","16.2","16.6","16.75","16.6","572","5605.81","7.36","28200","8700","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","13100","22.55","22.6","17.95","18.35","18.65","18.35","8310","81764.48","118.73","788625","-7500","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","13150","18.05","23.5","18.05","20.65","21.05","20.65","297","2933.92","4.76","23700","-1425","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","13200","26","29.9","20","22.8","23","22.8","8033","79670.26","143.56","936075","-15075","-"
"NIFTY","08-Jan-2021","28-Jan-2021","PE","13250","28","28.55","25.2","25.65","25.5","25.65","307","3056.9","6.08","21300","3225","-"
